tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#9GPRPC02R,BRUTHUTHUSII's,15,18,16039262,26,#9GPRPC02R,#LPVCR9RVL,3,3,100,#LPVCR9RVL,Mithun 2017,17,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#G0CG2G8R,Rising Tigers,28,2026-06-22 09:34:39,15,league
#8GRGU08JU,Monspiet,6,18,16039262,27,#8GRGU08JU,#2VG2PQRCV,3,3,100,#2VG2PQRCV,mehedi,14,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#G0CG2G8R,Rising Tigers,28,2026-06-22 09:34:39,15,league
#PCU8RGJ09,FERT,12,18,16039262,28,#PCU8RGJ09,#8QQLGY9PJ,3,3,100,#8QQLGY9PJ,nil Babu,18,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#G0CG2G8R,Rising Tigers,28,2026-06-22 09:34:39,15,league
#L2JP0CPJG,Samyak,7,18,16039262,29,#L2JP0CPJG,#9YQGQGRVR,2,2,99,#9YQGQGRVR,Thuthu,4,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#G0CG2G8R,Rising Tigers,28,2026-06-22 09:34:39,15,league
#2CGP2GUY8,ECB❤ RIFAT™‼,5,18,16039262,30,#2CGP2GUY8,#2LJJPQ80Y,3,3,100,#2LJJPQ80Y,°°°AKiLiS°°°,14,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#G0CG2G8R,Rising Tigers,28,2026-06-22 09:34:39,15,league
#9YQGQGRVR,Thuthu,4,18,16026375,1,#9YQGQGRVR,#2C0R9PPUJ,3,3,100,#2C0R9PPUJ,zak,4,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#8VJU02QGJ,Thuria,5,18,16026375,2,#8VJU02QGJ,#UCGC88UR,3,3,100,#UCGC88UR,AXEL,5,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#LQQ9LRYVP,Sean987,17,18,16026375,3,#LQQ9LRYVP,#9LYR8GRG,3,3,100,#9LYR8GRG,CMN,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#2C0R9PPUJ,zak,4,18,16026375,4,#2C0R9PPUJ,#999QY98Q,3,3,100,#999QY98Q,MV Manager,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#999QY98Q,MV Manager,2,18,16026375,5,#999QY98Q,#22UCQYCJG,3,3,100,#22UCQYCJG,wallace kabyle,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#LPLQC28RC,Rogério ™,9,18,16026375,6,#LPLQC28RC,#98YLRQRJ,2,2,91,#98YLRQRJ,Benachile82,7,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#LQURLQPY8,Cédric,18,18,16026375,7,#LQURLQPY8,#9YQGQGRVR,3,3,100,#9YQGQGRVR,Thuthu,4,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#PQVRVGV89,Guilherme,7,18,16026375,8,#PQVRVGV89,#P2JG9U2GG,3,3,100,#P2JG9U2GG,seb,13,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#P2JG9U2GG,seb,13,18,16026375,9,#P2JG9U2GG,#LPLQC28RC,3,3,100,#LPLQC28RC,Rogério ™,9,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#UCGC88UR,AXEL,5,18,16026375,10,#UCGC88UR,#9GPRPC02R,3,3,100,#9GPRPC02R,BRUTHUTHUSII's,15,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#2LJJPQ80Y,°°°AKiLiS°°°,14,18,16026375,11,#2LJJPQ80Y,#922LQYR98,3,3,100,#922LQYR98,♣️Hisoka♠️,16,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#2P2GGCL0L,Galadedrid,9,18,16026375,12,#2P2GGCL0L,#2LJJPQ80Y,3,3,100,#2LJJPQ80Y,°°°AKiLiS°°°,14,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#PLPRVQRC0,seïya,1,18,16026375,13,#PLPRVQRC0,#8VJU02QGJ,1,1,87,#8VJU02QGJ,Thuria,5,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#LYC902C09,Pablo,6,18,16026375,14,#LYC902C09,#22L9CVGQG,3,3,100,#22L9CVGQG,BrazilianHeIIz,3,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#22UCQYCJG,wallace kabyle,2,18,16026375,15,#22UCQYCJG,#R8VUCJL8,3,3,100,#R8VUCJL8,MarceloG,8,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#G9LPQQJG2,scoqui,13,18,16026375,16,#G9LPQQJG2,#LQURLQPY8,3,3,100,#LQURLQPY8,Cédric,18,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#922LQYR98,♣️Hisoka♠️,16,18,16026375,17,#922LQYR98,#PCU8RGJ09,3,3,100,#PCU8RGJ09,FERT,12,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#2Y8928YPJ,『MเʀK๏』Mᵗᵉᶰˢᵉ,11,18,16026375,18,#2Y8928YPJ,#QCJYP29C2,2,2,80,#QCJYP29C2,Kingslayer,11,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#9LYR8GRG,CMN,1,18,16026375,19,#9LYR8GRG,#LQQ9LRYVP,2,2,66,#LQQ9LRYVP,Sean987,17,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#JU80U8PP,♦️CH-Seb44♦️,12,18,16026375,20,#JU80U8PP,#PQVRVGV89,3,3,100,#PQVRVGV89,Guilherme,7,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#92C0LUQG0,Bonyv,15,18,16026375,21,#92C0LUQG0,#G9LPQQJG2,3,3,100,#G9LPQQJG2,scoqui,13,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#R8VUCJL8,MarceloG,8,18,16026375,22,#R8VUCJL8,#PLPRVQRC0,3,3,100,#PLPRVQRC0,seïya,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#22L9CVGQG,BrazilianHeIIz,3,18,16026375,23,#22L9CVGQG,#22V22VYU,3,3,100,#22V22VYU,huggy,3,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#22V22VYU,huggy,3,18,16026375,24,#22V22VYU,#2P9PV98G,2,2,95,#2P9PV98G,GirafaAssassina,10,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#2P9PV98G,GirafaAssassina,10,18,16026375,25,#2P9PV98G,#JU80U8PP,3,3,100,#JU80U8PP,♦️CH-Seb44♦️,12,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#QCJYP29C2,Kingslayer,11,18,16026375,26,#QCJYP29C2,#2P2GGCL0L,3,3,100,#2P2GGCL0L,Galadedrid,9,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#PCU8RGJ09,FERT,12,18,16026375,27,#PCU8RGJ09,#92C0LUQG0,2,2,89,#92C0LUQG0,Bonyv,15,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#9GPRPC02R,BRUTHUTHUSII's,15,18,16026375,28,#9GPRPC02R,#2Y8928YPJ,3,3,100,#2Y8928YPJ,『MเʀK๏』Mᵗᵉᶰˢᵉ,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#8GRGU08JU,Monspiet,6,18,16026375,29,#8GRGU08JU,#LYC902C09,3,3,100,#LYC902C09,Pablo,6,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#98YLRQRJ,Benachile82,7,18,16026375,30,#98YLRQRJ,#8GRGU08JU,2,2,87,#8GRGU08JU,Monspiet,6,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#P9QG8GPC,EnerGiz.1PING,33,2026-06-21 09:29:11,15,league
#Q2V8V8LVR,FRENKIE DE JONG,10,18,16026376,1,#Q2V8V8LVR,#9LYR8GRG,2,2,85,#9LYR8GRG,CMN,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#82PC0CCCG,✌SAMAN✌,14,18,16026376,2,#82PC0CCCG,#PCU8RGJ09,3,3,100,#PCU8RGJ09,FERT,12,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#PGPRLYRGV,⚜️majeed⚜️,11,18,16026376,3,#PGPRLYRGV,#QCJYP29C2,3,3,100,#QCJYP29C2,Kingslayer,11,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#9YQGQGRVR,Thuthu,4,18,16026376,4,#9YQGQGRVR,#JJC9VJUG,3,3,100,#JJC9VJUG,✨ DANA ✨,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#8VJU02QGJ,Thuria,5,18,16026376,5,#8VJU02QGJ,#8JGV8CCLQ,3,3,100,#8JGV8CCLQ,❤️R U M M Y❤️,5,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#999QY98Q,MV Manager,2,18,16026376,6,#999QY98Q,#98L0JCRPQ,3,3,100,#98L0JCRPQ,★ KS ★ HASSAN ★,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#22L9CVGQG,BrazilianHeIIz,3,18,16026376,7,#22L9CVGQG,#P00LGL02L,2,2,94,#P00LGL02L,The⚡️Harki⚡️,4,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#9RCJV2GUQ,HARDE,8,18,16026376,8,#9RCJV2GUQ,#8VJU02QGJ,3,3,100,#8VJU02QGJ,Thuria,5,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#P00LGL02L,The⚡️Harki⚡️,4,18,16026376,9,#P00LGL02L,#9YQGQGRVR,2,2,68,#9YQGQGRVR,Thuthu,4,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#2LJJPQ80Y,°°°AKiLiS°°°,14,18,16026376,10,#2LJJPQ80Y,#8020VVVUP,3,3,100,#8020VVVUP,⭐️COC CLOUD⭐️,12,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#2C2C2QL90,R A E B A K ™,3,18,16026376,11,#2C2C2QL90,#22L9CVGQG,2,2,85,#22L9CVGQG,BrazilianHeIIz,3,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#98L0JCRPQ,★ KS ★ HASSAN ★,2,18,16026376,12,#98L0JCRPQ,#999QY98Q,3,3,100,#999QY98Q,MV Manager,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#8JGV8CCLQ,❤️R U M M Y❤️,5,18,16026376,13,#8JGV8CCLQ,#PQVRVGV89,3,3,100,#PQVRVGV89,Guilherme,8,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#8020VVVUP,⭐️COC CLOUD⭐️,12,18,16026376,14,#8020VVVUP,#LPLQC28RC,3,3,100,#LPLQC28RC,Rogério ™,9,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#LPLQC28RC,Rogério ™,9,18,16026376,15,#LPLQC28RC,#9RCJV2GUQ,3,3,100,#9RCJV2GUQ,HARDE,8,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#JJC9VJUG,✨ DANA ✨,1,18,16026376,16,#JJC9VJUG,#R8VUCJL8,3,3,100,#R8VUCJL8,MarceloG,7,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#QCJYP29C2,Kingslayer,11,18,16026376,17,#QCJYP29C2,#PGPRLYRGV,2,2,82,#PGPRLYRGV,⚜️majeed⚜️,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#YLYQVQV,hersh lord,15,18,16026376,18,#YLYQVQV,#G9LPQQJG2,3,3,100,#G9LPQQJG2,scoqui,13,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#P20Q220J,♛ H A R Y A D ♛,7,18,16026376,19,#P20Q220J,#8GRGU08JU,2,2,71,#8GRGU08JU,Monspiet,6,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#PQVRVGV89,Guilherme,8,18,16026376,20,#PQVRVGV89,#82PC0CCCG,3,3,100,#82PC0CCCG,✌SAMAN✌,14,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#G9LPQQJG2,scoqui,13,18,16026376,21,#G9LPQQJG2,#2C2C2QL90,3,3,100,#2C2C2QL90,R A E B A K ™,3,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#L9C8898YJ,PROFESSOR,13,18,16026376,22,#L9C8898YJ,#2P9PV98G,2,2,65,#2P9PV98G,GirafaAssassina,10,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#R8VUCJL8,MarceloG,7,18,16026376,23,#R8VUCJL8,#P20Q220J,3,3,100,#P20Q220J,♛ H A R Y A D ♛,7,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#9LYR8GRG,CMN,1,18,16026376,24,#9LYR8GRG,#Q2V8V8LVR,3,3,100,#Q2V8V8LVR,FRENKIE DE JONG,10,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#PYRQVY9GJ,H E M O,9,18,16026376,25,#PYRQVY9GJ,#2LJJPQ80Y,2,2,95,#2LJJPQ80Y,°°°AKiLiS°°°,14,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#902JV909R,⭐️HARYAD⭐️,6,18,16026376,26,#902JV909R,#9GPRPC02R,2,2,64,#9GPRPC02R,BRUTHUTHUSII's,15,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#2P9PV98G,GirafaAssassina,10,18,16026376,27,#2P9PV98G,#PYRQVY9GJ,3,3,100,#PYRQVY9GJ,H E M O,9,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#PCU8RGJ09,FERT,12,18,16026376,28,#PCU8RGJ09,#L9C8898YJ,3,3,100,#L9C8898YJ,PROFESSOR,13,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#9GPRPC02R,BRUTHUTHUSII's,15,18,16026376,29,#9GPRPC02R,#YLYQVQV,3,3,100,#YLYQVQV,hersh lord,15,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#8GRGU08JU,Monspiet,6,18,16026376,30,#8GRGU08JU,#902JV909R,3,3,100,#902JV909R,⭐️HARYAD⭐️,6,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#2Y2G2JRG8,K̸ㄩ尺 D̸丂ㄒ卂几,13,2026-06-20 09:29:06,15,league
#G9LPQQJG2,scoqui,13,18,16026377,1,#G9LPQQJG2,#YQ8RVCQ9Y,3,3,100,#YQ8RVCQ9Y,Hossein,17,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#PQVRVGV89,Guilherme,7,18,16026377,2,#PQVRVGV89,#YJU2GJQPC,3,3,100,#YJU2GJQPC,Ho3ein²,15,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#QCJYP29C2,Kingslayer,11,18,16026377,3,#QCJYP29C2,#G8PCUQGY,3,3,100,#G8PCUQGY,pepsi man,7,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#9LYR8GRG,CMN,1,18,16026377,4,#9LYR8GRG,#9CGYQYYRV,3,3,100,#9CGYQYYRV,سارینا,14,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#999QY98Q,MV Manager,2,18,16026377,5,#999QY98Q,#8GRVUY2R9,3,3,100,#8GRVUY2R9,ho3ein,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#22L9CVGQG,BrazilianHeIIz,3,18,16026377,6,#22L9CVGQG,#LPUY9VG0,3,3,100,#LPUY9VG0,MohaMad,4,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#R8VUCJL8,MarceloG,10,18,16026377,7,#R8VUCJL8,#8RQY9VJRP,3,3,100,#8RQY9VJRP,شهرام,5,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#LPLQC28RC,Rogério ™,8,18,16026377,8,#LPLQC28RC,#908RRUGQR,3,3,100,#908RRUGQR,X.khOoL,8,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#9YQGQGRVR,Thuthu,4,18,16026377,9,#9YQGQGRVR,#JYG8C9JQ,3,3,100,#JYG8C9JQ,jax,6,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#8VJU02QGJ,Thuria,5,18,16026377,10,#8VJU02QGJ,#JRL8LG8V,3,3,100,#JRL8LG8V,god@war,16,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#YQ8RVCQ9Y,Hossein,17,18,16026377,11,#YQ8RVCQ9Y,#9GPRPC02R,3,3,100,#9GPRPC02R,BRUTHUTHUSII's,15,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#PCU8RGJ09,FERT,12,18,16026377,12,#PCU8RGJ09,#9CRGG9QRY,1,1,76,#9CRGG9QRY,قپونی,13,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#9RYU2Q9V,MohsenTaj,1,18,16026377,13,#9RYU2Q9V,#9LYR8GRG,3,3,100,#9LYR8GRG,CMN,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#8GRVUY2R9,ho3ein,2,18,16026377,14,#8GRVUY2R9,#999QY98Q,3,3,100,#999QY98Q,MV Manager,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#LPUY9VG0,MohaMad,4,18,16026377,15,#LPUY9VG0,#22L9CVGQG,3,3,100,#22L9CVGQG,BrazilianHeIIz,3,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#8RQY9VJRP,شهرام,5,18,16026377,16,#8RQY9VJRP,#9YQGQGRVR,3,3,100,#9YQGQGRVR,Thuthu,4,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#JYG8C9JQ,jax,6,18,16026377,17,#JYG8C9JQ,#8VJU02QGJ,1,1,91,#8VJU02QGJ,Thuria,5,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#G8PCUQGY,pepsi man,7,18,16026377,18,#G8PCUQGY,#8GRGU08JU,3,3,100,#8GRGU08JU,Monspiet,6,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#908RRUGQR,X.khOoL,8,18,16026377,19,#908RRUGQR,#PQVRVGV89,3,3,100,#PQVRVGV89,Guilherme,7,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#8CC8R9UQQ,m.s....,11,18,16026377,20,#8CC8R9UQQ,#LPLQC28RC,3,3,100,#LPLQC28RC,Rogério ™,8,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#LU8CRUPV,مهدی,12,18,16026377,21,#LU8CRUPV,#2P9PV98G,3,3,100,#2P9PV98G,GirafaAssassina,9,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#9CRGG9QRY,قپونی,13,18,16026377,22,#9CRGG9QRY,#R8VUCJL8,3,3,100,#R8VUCJL8,MarceloG,10,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#9CGYQYYRV,سارینا,14,18,16026377,23,#9CGYQYYRV,#QCJYP29C2,3,3,100,#QCJYP29C2,Kingslayer,11,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#YJU2GJQPC,Ho3ein²,15,18,16026377,24,#YJU2GJQPC,#PCU8RGJ09,3,3,100,#PCU8RGJ09,FERT,12,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#JRL8LG8V,god@war,16,18,16026377,25,#JRL8LG8V,#G9LPQQJG2,3,3,100,#G9LPQQJG2,scoqui,13,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#2P9PV98G,GirafaAssassina,9,18,16026377,26,#2P9PV98G,#VP2QQP8U,3,3,100,#VP2QQP8U,MINATO,3,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#9GPRPC02R,BRUTHUTHUSII's,15,18,16026377,27,#9GPRPC02R,#8CC8R9UQQ,3,3,100,#8CC8R9UQQ,m.s....,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#8GRGU08JU,Monspiet,6,18,16026377,28,#8GRGU08JU,#9RYU2Q9V,3,3,100,#9RYU2Q9V,MohsenTaj,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
#VP2QQP8U,MINATO,3,18,16026377,29,#VP2QQP8U,#2LJJPQ80Y,3,3,100,#2LJJPQ80Y,°°°AKiLiS°°°,14,18,0,#90YVJJC8,BRAZILIAN HOUSE,30,#Q2LVVCUJ,Dezful+,25,2026-06-19 09:28:12,15,league
